sid,ticker,name,sector,subindustry,market_cap,last_price,pe,roe,pb,4w_return_pct,1d_return_pct
CNTX,CENTEXT,Century Extrusions Ltd,Materials,Metals - Aluminium,180.56,22.57,18.164989939637877,12.741956159466701,2.176208268048693,6.3118228921337725,4.394079555966694
HDSE,HDFCSENSEX,HDFC BSE Sensex ETF,ETF,Equity,179.408355,93.03,,,,-3.565875401679276,0.24784482758621118
AKSH,AKSHARCHEM,Aksharchem (India) Ltd,Materials,Specialty Chemicals,179.01761121500002,222.85,37.60874185189089,1.8206506148520658,0.6788427106101399,-9.520909460008127,-1.5419280728108196
ARCY,ARCHIDPLY,Archidply Industries Ltd,Materials,Wood Products,178.54662,89.88,-24.2590516304348,-6.832211650034806,1.7181160508083129,-0.13333333333333838,8.158844765342963
APPA,APPL,Aptus Pharma Ltd,Health Care,Pharmaceuticals,178.36,260.0,57.5354838709678,70.93821510297477,25.58967001434721,57.57575757575758,2.9702970297029703
GLEG,GLEN,GLEN Industries Ltd,Materials,Packaging,178.31881307,74.11,9.792356566172424,35.03270488649484,3.0502704938419427,-11.51044776119403,-7.3625
SIKK,SIKKO,Sikko Industries Ltd,Materials,Fertilizers & Agro Chemicals,178.2144,4.08,41.9328,7.779608273842211,2.1896350903059347,-25.13761467889908,-1.4492753623188313
KAMO,KAMOPAINTS,Kamdhenu Ventures Ltd,Materials,Commodity Chemicals,177.610575,5.65,26.668254504504283,4.096192877790796,1.0711046616813416,-8.279220779220775,-1.0507880910682943
VINTR,REGANTO,Reganto Enterprises Ltd,Information Technology,Electronic Equipments,176.73337168,12.08,3.6880920634390573,114.1495950452599,2.528736180855631,-21.818181818181824,-4.656669297553274
CHLL,CHLLTD,CHL Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",176.56971209,32.21,20.13337652109459,,-2.2987854718135674,-16.38881764555014,-2.097264437689963
VGI,VGIL,Veer Global Infraconstruction Ltd,Industrials,Construction & Engineering,176.5659754,108.7,97.55026265193378,5.402178779286671,5.131240203429235,-7.456140350877193,-4.439560439560437
SPRH,SUPERHOUSE,Super House Ltd,Consumer Discretionary,Footwear,176.37795,159.98,19.403514851484932,1.9102457681436784,0.36751531505250873,6.795727636849117,0.8256129072918651
ALAN,ALANSCOTT,Alan Scott Enterprises Ltd,Communication Services,Movies & TV Serials,176.2732997,308.3,-97.9296109444445,-87.37864077669899,148.1288232773112,-7.208427389014294,-0.048630248014257506
PML,PML,Paul Merchants Ltd,Financials,Consumer Finance,175.95762,570.55,2.7562283834586223,10.692750904462107,0.27979522325403894,-9.350174769621866,-0.5490674568590014
SEAS,7SEASL,7Seas Entertainment Ltd,Communication Services,Online Services,175.8992906,78.8,105.96342807228923,11.764705882352931,9.745113052631579,-0.6329113924050633,5.136757838559031
ASCM,ASCOM,Ascom Leasing & Investments Ltd,Financials,Consumer Finance,175.712685,150.0,34.521156188605104,10.780472307529386,3.5304939722724535,20.967741935483872,-0.9900990099009901
SAMO,SAMOR,Samor Reality Ltd,Real Estate,Real Estate,175.3986,77.61,-278.4104761904767,-1.1466011466011443,2.866927100359594,-0.779851700332395,-0.5000000000000008
DEVN,DEVIT,DEV Information Technology Ltd,Information Technology,IT Services & Consulting,175.258906752,31.11,11.786073083523876,23.40994962216624,2.5488497200698084,-21.873430436966352,-1.3946117274168028
AGAR,AGARWALTUF,Agarwal Toughened Glass India Ltd,Industrials,Building Products - Glass,175.243659,99.15,11.551988068556357,27.419792137370095,1.8599411908299726,-16.68067226890756,0.303490136570573
TRIG,TRIGYN,Trigyn Technologies Ltd,Information Technology,IT Services & Consulting,175.17083784000002,56.9,14.895479408163238,1.6307513104251634,0.23637875184195617,-15.074626865671643,2.1727419644460424
BAMB,BAMBINO,Bambino Agro Industries Ltd,Consumer Staples,FMCG - Foods,175.11341779,218.65,19.03406715108708,9.463560150182524,1.730711778908875,-5.53274259779554,0.2521779000458558
METAI,METAINFO,Meta Infotech Ltd,Information Technology,Software Services,175.030578,92.7,12.079404968944115,38.84718498659513,3.92885696969697,-15.789473684210526,-3.437499999999997
DOL,DOLFIN,Dolfin Rubbers Ltd,Consumer Discretionary,Auto Parts,174.72071864,174.2,34.058619617933786,16.63693854386246,5.232725925127283,-2.167871039466373,-2.490904002239024
JULL,JMA,Jullundur Motor Agency (Delhi) Ltd,Consumer Discretionary,Auto Parts,174.39144729,76.35,6.772483389902899,10.695964609856926,0.6932950913969945,0.17055890842298013,0.4737465455981043
KRTK,KRITIKA,Kritika Wires Ltd,Materials,Iron & Steel,174.14712,6.54,17.191226061204286,11.334265734265772,1.8445834127740706,-8.659217877094974,-1.506024096385537
ALPHA,ALPHAIND,Alphalogic Industries Ltd,Consumer Discretionary,Education Services,174.082482,170.85,59.41381638225269,14.275274056029204,7.920040127388536,21.170212765957444,4.976958525345618
ANI,RACE,Race Eco Chain Ltd,Consumer Discretionary,Textiles,173.780004,100.7,44.673522879175685,7.766796446042021,2.2299500064160145,-28.58156028368794,-3.728489483747602
NATC,NATCAPSUQ,Natural Capsules Ltd,Health Care,Pharmaceuticals,173.690022584,166.96,289.48337097333393,0.24693390402502213,0.6754161711930317,-9.13741496598639,0.7300150829562643
LPN,LAXMIPATI,Laxmipati Engineering Works Ltd,Industrials,Construction & Engineering,173.68164,301.95,26.72025230769232,122.18045112781952,20.26623570595099,-13.357245337159256,-5.670103092783515
DURO,DUROPLY,Duroply Industries Ltd,Materials,Paper Products,173.572768,160.0,22.36762474226786,5.969230769230816,1.299683773867465,-4.3062200956937735,2.7287319422150884
VASW,VASWANI,Vaswani Industries Ltd,Materials,Iron & Steel,173.230872474,52.58,20.119729671777062,6.645056726093984,1.2599525236308096,-12.36666666666667,-2.9531192321890023
SSH,AERONEU,Aeroflex Neu Ltd,Materials,Packaging,173.039568,67.08,786.543490909104,0.2524093620926989,1.9834888583218706,-10.928163590492636,-2.0872865275142414
ADNK,INCREDIBLE,Incredible Industries Ltd,Materials,Iron & Steel,172.79205625,36.95,13.823364500000013,8.997660608241848,1.1896182874354562,-5.377720870678603,-0.29681597409605887
IDI,ICONIKSPEV,Iconik Sports and Events Ltd,Information Technology,IT Services & Consulting,172.695726,51.03,66.1669448275862,15.082346142733314,4.6674520540540545,-19.53125,1.8766220802555353
SHRAD,SHRAAITECH,Shradha AI Technologies Ltd,Information Technology,IT Services & Consulting,172.06868165999998,28.23,17.88655734511435,13.464903072293367,1.9771191733884868,-14.057704112952727,-0.8081517919887576
ARVE,ARVEE,Arvee Laboratories (India) Ltd,Materials,Specialty Chemicals,172.00016,156.08,80.37390654205615,3.6732552037782007,5.908627962899346,-36.52962465942824,-0.30022357074417044
TAIN,TAINWALCHM,Tainwala Chemicals and Plastics (India) Ltd,Materials,Plastic Products,171.873705365,183.55,34.79224804959513,3.6436052515120227,1.1188237557935166,-8.462996209854378,6.523126922407294
SIPA,STHINPA,South India Paper Mills Ltd,Materials,Paper Products,171.825,91.64,-17.84267912772595,-4.4622584680969135,0.8136423903778767,2.808988764044944,0.043668122270749184
TUL,TULIVE,Tulive Developers Ltd,Real Estate,Real Estate,171.7036875,797.0,-134.143505859375,-2.695020528476682,3.664184539052497,11.938202247191011,1.9964166879959078
PRITI,PRITIKA,Pritika Engineering Components Ltd,Industrials,Industrial Machinery,171.372695,65.0,29.752203993055662,13.516367476240713,3.767260826555286,-18.136020151133504,-1.5151515151515151
WOMA,WOMANCART,Womancart Ltd,Consumer Discretionary,Retail - Online,171.366405,212.25,23.90047489539747,16.811254396248547,2.4915150479790635,-23.9247311827957,-6.042496679946881
COSM,COSMOFE,Cosmo Ferrites Ltd,Industrials,Electrical Components & Equipments,171.3072,142.4,-30.26628975265016,-19.202714164546233,6.425626406601651,-11.13932085052365,-4.9399198931909245
JKA,JK AGRI,JK Agri Genetics Ltd,Consumer Staples,Seeds,170.6402384,368.0,-68.25609535999988,,1.5876464309639002,,2.066287616142002
BGRS,BHARATGEAR,Bharat Gears Ltd,Consumer Discretionary,Auto Parts,170.62540449600002,111.12,53.65578757735844,2.8457649111817114,1.5114306359819298,5.29707192267602,-0.3944065973467172
JATT,JATTAINDUS,Jattashankar Industries Ltd,Consumer Discretionary,Textiles,170.526577,388.7,-143.29964453781534,-6.251641712634609,9.24764517353579,1.5424164524421593,0.9610389610389581
JAINI,JAINIK,Jainik Power Cables Ltd,Industrials,Cables,170.5224145,118.85,18.474801137594802,56.8875192604006,6.934624420496135,-6.232741617357006,-0.04205214465938719
BALF,BAIDFIN,Baid Finserv Ltd,Financials,Diversified Financials,170.346900625,11.63,12.6651970724907,7.778838090280791,0.9514991935709097,1.1304347826087024,-1.1054421768707399
GOPA,HPBL,HCP Plastene Bulkpack Ltd,Materials,Packaging,170.31702433499999,159.55,17.704472384095617,-1.8334488868345777,2.606228375439939,-10.78212290502794,4.451718494271693
OLI,OLIL,Oneclick Logistics India Ltd,Industrials,Logistics,170.227915905,304.35,80.29618674764161,,12.281956414502165,-1.822580645161283,1.1801861702127696
AGO,AGOL,Ashapuri Gold Ornament Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",169.99047965999998,5.1,14.130546937655899,10.167772471791375,1.1589996567805274,-13.036020583190389,-1.3539651837524234
ELG,ELGNZ,Eleganz Interiors Ltd,Industrials,Construction & Engineering,169.94918752,75.2,8.206141357798165,20.324844202365178,1.1150058228578925,-24.040404040404034,-0.4632693580410249
AMJL,AMJLAND,AMJ Land Holdings Ltd,Real Estate,Real Estate,169.658,41.38,8.288128969223258,10.036773719048782,0.7440161382274263,-17.635350318471335,-3.5656024236774506
AUSM,AUSOMENT,Ausom Enterprise Ltd,Industrials,Commodities Trading,169.231762944,124.22,8.656356160818316,14.593363938342268,1.183025256511709,11.458052938537456,3.6116440070064213
KTPU,PSUBANK,Kotak Nifty PSU Bank ETF,ETF,Equity,169.12960406099998,900.87,,,,9.319596636208082,-0.6298396170222194
RLIB,RELIABLE,Reliable Data Services Ltd,Information Technology,Outsourced services,169.00032,163.76,18.71542857142862,13.850755426029568,2.3836434414668553,13.722222222222216,4.5454545454545485
SHYAD,SHYAMDHANI,Shyam Dhani Industries Ltd,Consumer Staples,FMCG - Foods,168.96608,81.8,21.01568159203978,41.06230847803886,7.159579661016947,-41.4249910490512,-2.965599051008304
SETC,SETCO,Setco Automotive Ltd,Consumer Discretionary,Auto Parts,168.948068325,12.63,-1.6078042284449954,,-0.24350417734426796,-18.146467919637065,4.987531172069837
AVRI,AVROIND,Avro India Ltd,Materials,Plastic Products,168.0653173,126.26,55.650767317881105,5.302897278314281,1.9765414242032224,6.163289329857897,-0.49649302545511503
VIPL,VIPULLTD,Vipul Ltd,Real Estate,Real Estate,168.02370016,11.92,-5.941432113154172,-7.760489558464368,0.4456507443969975,0.5907172995780615,-1.9736842105263175
SAV,SAVERA,Savera Industries Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",167.94624,140.8,12.675187924528291,15.927395119605734,1.9080463531015674,-5.337361530714998,-3.627652292950023
SHUB,SHUBHSHREE,Shubhshree Biofuels Energy Ltd,Utilities,Renewable Energy,167.744,320.0,20.709135802469156,,5.543423661599472,-16.872321080659823,0.0
SAB,SAB,SAB Industries Ltd,Industrials,Conglomerates,167.61505956,110.2,-7.940078614874467,-5.415597742432017,0.4713054199752559,-5.81196581196581,4.952380952380954
PRJE,PRAENG,Prajay Engineers Syndicate Ltd,Industrials,Construction & Engineering,167.61283004700002,21.71,-6.0531899619718335,-5.537778488860444,0.34637906601983887,-14.426487977926685,-1.1384335154826957
KVT,KVTOYS,K V Toys India Ltd,Health Care,Building Products - Glass,167.519,266.75,36.736622807017405,100.88495575221278,18.510386740331498,-24.630261660978388,-7.023353084698494
GPPE,GULFPETRO,GP Petroleums Ltd,Materials,Commodity Chemicals,167.27976062300002,32.81,6.3532001755792,8.328588599987333,0.5084954878043592,-7.7593477649704745,-0.2432350258437163
ANK,ANKIN,Anka India Ltd,Information Technology,IT Services & Consulting,167.255363825,32.45,727.1972340217391,1.908713692946058,11.455846837328767,-21.033300685602356,-3.9372409709887455
ALPIN,ALPINEHOU,Alpine Housing Development Corporation Ltd,Real Estate,Real Estate,167.23905353499998,96.55,33.05119635079052,4.429849977464427,2.1070814354919993,-12.928759894459105,-4.311199207135786
ASTON,ASTONEALAB,Astonea Labs Ltd,Health Care,Pharmaceuticals,166.757015,158.65,31.111383395522417,35.41460191608851,9.057958446496471,-0.031240237425811536,2.354838709677423
RNP,RNPL,Renol Polychem Ltd,Materials,Specialty Chemicals,166.597580325,146.85,33.386288642284576,45.32243415077201,12.497943010127534,0.06814310051106938,-0.10204081632653447
DUN,DUNCANENG,Duncan Engineering Ltd,Consumer Discretionary,Auto Parts,165.78408,448.55,31.88155384615388,9.474355470529277,2.916166754617415,1.7120181405895718,-2.0526258325144617
INGA,ESSENTIA,Integra Essentia Ltd,Consumer Staples,Agro Products,165.52303432,1.55,42.99299592727248,2.684610557143868,0.9755011452145214,0.0,13.138686131386855
OVO,OVOBELE,Ovobel Foods Ltd,Consumer Staples,Packaged Foods & Meats,165.456432,174.15,18.262299337748345,11.170704642130573,1.9333539612058896,-8.40314136125655,1.132404181184679
AARA,AARADHYA,Aaradhya Disposal Industries Ltd,Materials,Paper Products,165.4146,117.0,16.122280701754374,44.46370530877577,5.612982694265355,3.5398230088495577,-3.3057851239669422
RAJPU,RAJPUTANA,Rajputana Biodiesel Ltd,Energy,Oil & Gas - Refining & Marketing,165.28725,235.0,27.967385786801962,20.820856085960948,3.9382237312365977,-6.0,-1.2605042016806722
JHA,JHACC,Jhaveri Credits and Capital Ltd,Financials,Investment Banking & Brokerage,164.818138,173.75,68.10666859504134,2.7955871310575864,1.8778413808818504,-22.767857142857142,-1.1379800853485065
ROSS,ROSSELLIND,Rossell India Ltd,Consumer Staples,Tea & Coffee,164.8089887,43.72,8.374440482723573,10.792728070415974,0.8680096313266972,-11.228426395939088,2.1734050011684967
RNSG,RANASUG,Rana Sugars Ltd,Consumer Staples,Sugar,164.77827086,10.73,4.792852555555558,5.850022971294386,0.2714141932433991,-12.835093419983753,-1.2879484820607066
ITFL,INDTERRAIN,Indian Terrain Fashions Ltd,Consumer Discretionary,Apparel & Accessories,164.773724604,32.52,-3.8624876841068927,-22.47037134579931,0.9012893808336069,-9.490676315057046,-0.15351550506600295
ASPI,ASPINWALL,Aspinwall and Company Ltd,Consumer Staples,Tea & Coffee,164.69223672,210.65,11.334634323468691,7.730985128628053,0.854966706743498,-7.251673124339556,-2.679602679602672
ZBI,ZBINTXPP,Binayak Tex Processors Ltd,Consumer Discretionary,Textiles,164.5699245,2313.65,59.19781456834555,2.9396214444326842,1.714984623801584,-18.455926408909882,0.0
BHRN,BRNL,Bharat Road Network Ltd,Industrials,Roads,163.78645,19.51,1.1605360306100756,39.84922069121301,0.3880367931009975,-11.318181818181811,-2.5474525474525374
EXCE,EXCEL,Excel Realty N Infra Ltd,Industrials,Construction & Engineering,163.64062638,1.16,237.16032808695667,0.39934022050525186,0.9445346399999999,-30.952380952380953,-3.3333333333333366
KHFM,KHFM,KHFM Hospitality and Facility Management Services Ltd,Industrials,Business Support Services,163.326432,75.5,47.617035568513316,6.516576422532507,2.8072607768992786,13.619262603461245,0.0
ENV,ENVIRO,Envirotech Systems Ltd,Information Technology,Electronic Equipments,162.9093,86.7,11.594967971530243,33.648664830559234,2.549441314553991,-26.71174978867286,-14.958312898479646
RIK,RIKHAV,Rikhav Securities Ltd,Financials,Investment Banking & Brokerage,162.894168,42.54,6.8818828897338165,12.967731331835905,0.7191160515627759,-23.63373145132102,-4.404494382022474
JYOTJ,JYOTI,Jyoti Ltd,Industrials,Heavy Electrical Equipments,162.248804328,70.26,9.99684561478744,,-4.096157645241106,-14.469879518072295,-3.329664281783161
MANAS,MANAS,Manas Properties Ltd,Real Estate,Real Estate,162.24,390.0,5.87400434467777,28.444902162718847,1.462807681904247,,0.0
ESCON,ESCONET,Esconet Technologies Ltd,Information Technology,IT Services & Consulting,162.11578383,122.85,20.28983527284103,14.93737147130306,2.3129659556284774,-14.090909090909093,4.1101694915254186
QUEST,QUESTLAB,Quest Laboratories Ltd,Health Care,Pharmaceuticals,162.069408,98.9,11.960841918819197,24.529326574945674,1.9810464246424644,-3.9805825242718393,0.0
AVANA,AVANA,Avana Electrosystems Ltd,Industrials,Electrical Components & Equipments,162.02789424000002,71.55,19.47450651923075,47.16553287981864,7.432472212844037,-7.677419354838713,-0.48678720445063767
NSB,NSBBPO,NSB BPO Solutions Ltd,Industrials,Business Support Services,161.7780033,81.0,14.653804646739124,8.996821774916475,1.1595327071387616,-10.989010989010989,2.5316455696202533
MROT,UMIYA-MRO,Umiya Buildcon Ltd,Real Estate,Real Estate,161.696545708,86.54,27.640435163760678,7.761708902746452,1.9818181849246224,-2.2257372048356103,-0.09235742322788996
AERO,AERON,Aeron Composite Ltd,Industrials,Building Products - Others,161.69,95.0,12.120689655172423,19.548651817116045,1.6012081600316899,-5.378486055776897,-1.6053858104608982
JUS,JUSTO,Justo Realfintech Ltd,Real Estate,Real Estate,161.6640212,86.0,10.63579086842105,38.25342896690576,3.0846025796603707,-11.546391752577321,-2.206049579258583
NEPH,NEPHROCARE,Nephro Care India Ltd,Health Care,Hospitals & Diagnostic Centres,161.56672,98.0,44.26485479452052,10.655378776820912,3.020503271639559,-13.312693498452012,-3.4006899950714664
EMMIL,EMMIL,Energy-Mission Machineries (India) Ltd,Industrials,Industrial Machinery,161.4592575,142.55,13.613765387858328,19.983150800337018,1.9180239665003567,-24.17553191489361,-8.150773195876274
SKM,SKM,SK Minerals & Additives Ltd,Materials,Specialty Chemicals,161.3232,131.8,14.746179159049394,60.142935678944355,6.8183939137785305,-8.041958041958042,-0.8276899924755412
IMBS,INDBANK,Indbank Merchant Banking Services Ltd,Financials,Investment Banking & Brokerage,161.1816224,36.32,19.052201229314427,9.66746657524854,1.7586647288597927,3.7417880605541343,0.16547159404302889
WTRB,WATERBASE,Waterbase Ltd,Consumer Staples,Packaged Foods & Meats,160.69447574100002,38.79,-8.85369012347109,-11.075852810154373,1.0354692682582642,-15.42179261862918,-3.242703916188586
AAY,AAYUSH,Aayush Wellness Ltd,Consumer Discretionary,Wellness Services,160.22723310799998,32.92,47.404506836686345,51.212121212121254,19.35111510966183,-45.75712637996374,-4.992784992784984
ACT,ACTIVE,Active Clothing Co Ltd,Consumer Discretionary,Textiles,160.0860588,103.2,18.94509571597636,11.529540182835294,2.0688299147066425,-0.8583690987124383,-0.8169149447381012
MARL,MARALOVER,Maral Overseas Ltd,Consumer Discretionary,Textiles,159.930324,38.53,-6.6086910743801415,-20.130599342844146,1.4687328863991187,-11.628440366972477,-2.62825372757139
KANSH,KANSHST,Kanishk Steel Industries Ltd,Materials,Iron & Steel,159.696991584,56.16,19.217447844043406,8.172698662470461,1.508567840392972,0.2287926786342882,4.019262826449332
BARFL,BARFLEX,Barflex Polyfilms Ltd,Materials,Packaging,159.507305,64.45,10.310750161603115,,1.7309528486163865,-14.63576158940397,0.46765393608729094
PHC,PHCAP,P H Capital Ltd,Financials,Investment Banking & Brokerage,159.185306,530.6,20.278382929936296,15.60015898251193,2.9364564840435343,40.72404190425674,1.9992310649750051
DCML,DCM,Dcm Ltd,Industrials,Conglomerates,159.041032735,85.15,7.258833077818344,68.80200973465226,3.7055226639095986,-7.7664644714038,-1.1492918504759635
SDR,SDREAMS,S D Retail Ltd,Consumer Discretionary,Retail - Apparel,158.95305714,84.9,18.569282376168296,11.271314767265743,1.4394010426514534,11.710526315789481,2.289156626506031
APE,APEXECO,Apex Ecotech Ltd,Industrials,Environmental Services,158.2224,120.0,18.483925233644854,28.074778615939664,3.421764705882353,-6.505648617062715,-1.1939069575957206
MACPL,MACPLASQ,Machino Plastics Ltd,Consumer Discretionary,Auto Parts,158.17602,257.75,18.5217822014051,14.47089722951796,2.49331683480454,-15.380786460925838,0.35039906560248285
ESP,ESPRIT,Esprit Stones Ltd,Industrials,Construction & Engineering,158.00544,72.0,10.089747126436787,15.0591403019521,1.1684200251423504,32.11009174311926,4.3478260869565215
AVIA,AVIANSH,Avi Ansh Textile Ltd,Consumer Discretionary,Textiles,157.939309,113.0,88.23425083798901,6.1469780219780095,3.7285011567516526,-1.5250544662309369,-0.8336989907854346
VLE,VLEGOV,VL E-Governance & IT Solutions Ltd,Information Technology,IT Services & Consulting,157.796683695,14.55,-0.06269161817499196,-201.83793016346516,3.453637200590938,-28.606476938174673,-3.3864541832669306
MAGSO,MAGSON,Magson Retail And Distribution Ltd,Consumer Staples,FMCG - Foods,157.77697624,137.8,342.9934266086877,1.8691588785047166,6.354288209424085,8.503937007874026,3.5311795642374286
REMID,REMIEDEL,Remi Edelstahl Tubulars Ltd,Materials,Iron & Steel,157.618141135,131.95,59.03301166104889,4.969753373662152,2.866305530732861,-0.8208955223880554,1.3830195927775513
SHB,SHBAJRG,Shri Bajrang Alliance Ltd,Materials,Iron & Steel,157.59,175.1,4.835532371893216,10.240698843640025,0.4692832256335428,-7.531712473572939,-1.240834743372824
KOR,KORE,Jay Jalaram Technologies Ltd,Industrials,Electrical Components & Equipments,157.321875,129.75,25.211838942307562,13.361884368308418,2.3858337124658786,-17.697431018078024,1.3671875
CITYS,CITYSQUARE,Jay Ambe Supermarkets Ltd,Consumer Discretionary,Retail - Speciality,157.1751858,177.0,57.15461301818188,26.02934216753429,11.574019572901328,32.08955223880597,-1.1725293132328276
BLUEW,BLUEWATER,Blue Water Logistics Ltd,Industrials,Logistics,157.08,142.8,14.707865168539309,72.08909888626401,7.795533498759307,-2.857142857142849,0.0
BEA,BEACON,Beacon Trusteeship Ltd,Financials,Diversified Financials,157.07441853499998,86.95,27.317290179999986,17.840521253490543,3.477405767876909,0.4621606008087876,3.5119047619047654
TIRUS,TIRUSTA,Tirupati Starch & Chemicals Ltd,Materials,Commodity Chemicals,157.023493875,163.75,20.880783759973323,12.816361312313642,2.518420110264635,-3.676470588235294,-0.12198841110093848
GML,QUINT,Quint Digital Ltd,Communication Services,Advertising,156.17410148,33.1,-4.790616609815951,-14.46638562236521,0.8241377386807387,-4.0301536677297785,1.5960712093308875
HARSH,HARSHDEEP,Harshdeep Hortico Ltd,Consumer Discretionary,Housewares,156.112382,97.0,16.09405999999999,22.947717057014444,3.2921210881484604,1.6771488469601616,-0.2057613168724309
TIP,TIPSFILMS,Tips Films Ltd,Communication Services,Movies & TV Serials,155.99134131,360.85,-3.435175981281657,-66.66177334116264,3.434419667767504,-14.490521327014214,-1.2587221234094859
NAVB,NAVKARURB,Navkar Urbanstructure Ltd,Materials,Cement,155.970568658,1.39,503.13086663870865,0.19698173153296306,0.990792584538178,-3.4722222222222254,0.0
SOMC,SONAMLTD,Sonam Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",155.604384,38.87,24.582051184834082,10.57909250438708,2.469910857142857,-6.088427156317959,-3.8822947576656786
WINSL,WINSOL,Winsol Engineers Ltd,Industrials,Construction & Engineering,155.14844,134.5,13.159324851569144,35.15205724508046,3.1349452414629213,-14.35848455905763,-0.4072565716401417
KEYN,KEYFINSERV,Keynote Financial Services Ltd,Financials,Investment Banking & Brokerage,155.14217319000002,278.7,10.655369037774726,11.085731688746765,1.1210504602211144,-7.115480753207806,-2.1590310689836874
GUJIN,GUJINTRX,Gujarat Intrux Ltd,Materials,Iron & Steel,154.93203,451.0,14.630031161473088,16.453041249126077,2.3217747639742243,2.6999080882352944,6.4935064935064934
QMS,QMSMEDI,QMS Medical Allied Services Ltd,Health Care,Hospitals & Diagnostic Centres,154.699544,80.0,12.806253642384139,13.016540057108958,1.4444401867413632,-12.996193583469278,-3.6724864539434043
ASHF,STARHFL,Star Housing Finance Ltd,Financials,Consumer Finance,154.699147904,11.02,13.949427223083886,8.973580936197742,1.1977326409414681,-26.224010731052985,-1.9572953736654861
CORA,CORALAB,Coral Laboratories Ltd,Health Care,Pharmaceuticals,154.532813,432.55,6.396225703642384,12.75977712640947,0.7680557306163023,-6.355522099150448,-1.9383359782362302
BI,BI,Bilcare Ltd,Health Care,Labs & Life Sciences Services,154.315443974,65.54,-5.361898678735222,-4.657221687312398,0.26165803712357566,-18.877805486284288,-2.1645021645021476
GPS,GPSL,Gabriel Pet Straps Ltd,Materials,Plastic Products,154.0889064,206.0,98.14580025477706,10.317460317460318,14.577947625354778,-39.589442815249264,3.5175879396984926
HBES,HBESD,HB Estate Developers Ltd,Real Estate,Real Estate,153.625005377,66.91,14.224537534907375,4.465762487595114,0.5495832482273817,-8.967391304347819,4.302416212003103
EMP,EMPOWER,Empower India Ltd,Communication Services,Online Services,153.62140992,1.32,29.37311853154872,1.731530070022681,0.504636390250312,-28.648648648648646,-4.34782608695651
BDI,BDI,B D Industries (Pune) Ltd,Materials,Plastic Products,153.468,108.0,20.193157894736856,43.8292964244521,7.259602649006622,-0.5066789497927197,-0.7808911345888786
COS,COSPOWER,Cospower Engineering Ltd,Industrials,Electrical Components & Equipments,152.88185,913.0,99.27392857142875,12.13076014178808,8.413970831040174,-0.4362050163576881,-1.1904761904761905
AKAN,AKANKSHA,Akanksha Power and Infrastructure Ltd,Information Technology,Electronic Equipments,152.728056,78.0,35.272068360277146,7.748054039545494,2.300121325301205,12.879884225759778,0.1926782273603156
SEPW,SAMPANN,Sampann Utpadan India Ltd,Materials,Commodity Chemicals,152.72649,31.29,38.37348994974874,34.325140146614935,8.47068718801996,-5.210542259921233,5.5668016194331935
TUNW,TUNWAL,Tunwal E-Motors Ltd,Consumer Discretionary,Two Wheelers,152.6309808,27.6,12.94579989821881,,1.48879224346469,-22.580645161290317,-8.153078202995006
SWADP,SWADPOL,Swadeshi Polytex Ltd,Real Estate,Real Estate,152.412,39.08,66.84736842105258,2.0748964826864467,1.3728337236533956,-18.624999999999996,-3.363006923837783
LGBL,LGBFORGE,LGB Forge Ltd,Consumer Discretionary,Auto Parts,152.21137385699998,6.39,-123.74908443658607,-6.396255850233972,8.322109013504644,-18.123393316195372,-1.8433179723502322
DHI,DHINDIA,D & H India Ltd,Industrials,Industrial Machinery,151.76458,185.35,29.468850485436906,11.608249746421725,3.2297207916577997,11.626506024096392,11.42170123234145
ALUW,ALUWIND,Aluwind Infra-Tech Ltd,Industrials,Building Products - Others,151.569262,61.0,18.66616527093596,19.27367671492998,2.539273948735131,-14.084507042253522,0.0
HINDD,HINDADH,Hindustan Adhesives Ltd,Materials,Packaging,151.2634095,295.65,9.828681578947371,18.45323741007193,1.6602283997365819,-5.144694533762058,0.03383522246657618
SMBH,SAMBHAAV,Sambhaav Media Ltd,Communication Services,Publishing,151.16867444000002,7.91,-2519.4779073334525,-0.06993006993006662,1.7620780328709644,-9.184845005740536,-2.224969097651418
ORA,CGFL,Credent Global Finance Ltd,Financials,Asset Management,151.09017128,29.36,-22.416939359050442,-9.138983050847457,2.0215436350013376,-3.2311242993735476,-2.133333333333335
DOLL,DOLLEX,Dollex Agrotech Ltd,Consumer Staples,Sugar,151.006464,37.8,18.23749565217402,13.359148112294209,2.2838243194192374,-5.970149253731357,6.030855539971946
STRA,STRATMONT,Stratmont Industries Ltd,Industrials,Commodities Trading,150.92477248,52.96,145.11997353846104,6.050029086678323,5.074807413584399,-12.71428571428571,5.920000000000003
CAP,CAPPIPES,CAPTAIN PIPES Ltd,Industrials,Building Products - Others,150.7255488,9.81,17.206112876712332,,3.4216923677639053,-14.360770577933454,-4.479065238558901
ATIL,ATIL,Apollo Techno Industries Ltd,Industrials,Construction & Engineering,150.579,110.0,10.959170305676857,74.67391304347827,5.963524752475248,-24.137931034482758,-1.7857142857142858
NATPL,NATPLASTI,National Plastic Technologies Ltd,Materials,Plastic Products,150.4994508,247.6,16.685083237250602,19.09600931512644,2.929144624367459,-16.03694374475231,5.227369315767098
