sid,ticker,name,sector,subindustry,market_cap,last_price,pe,roe,pb,4w_return_pct,1d_return_pct
VVI,VVIPIL,VVIP Infratech Ltd,Industrials,Construction & Engineering,252.19397,102.0,6.987918259905773,21.714148190487705,1.157915381083563,-18.951132300357564,0.9900990099009901
BAROD,BARODARY,Baroda Rayon Corporation Ltd,Consumer Discretionary,Textiles,252.139505795,111.5,6.248810552540269,11.45899893503728,0.6772482025114156,-2.192982456140351,1.3175829168559772
KRISC,KRISHCA,Krishca Strapping Solutions Ltd,Materials,Iron & Steel,251.8725,190.65,21.71314655172416,,2.4568133047210297,3.3333333333333366,7.408450704225355
ECOL,ECOLINE,Ecoline Exim Ltd,Materials,Packaging,251.41593288,120.0,13.366078303030298,,2.8424639104578864,-11.699779249448126,-2.080783353733168
BRG,BRGIL,B.R.Goyal Infrastructure Ltd,Industrials,Construction & Engineering,250.7550096,110.0,9.96245568533967,14.147205126043362,1.0945220846791792,-8.333333333333334,4.513064133016627
DJM,DJML,DJ Mediaprint & Logistics Ltd,Industrials,Logistics,250.752045194,71.01,37.31429243958341,13.094310210444242,3.629353671935157,-2.9918032786885216,1.42836737608913
AHM,AHMDSTE,Ahmedabad Steel Craft Ltd,Industrials,Commodities Trading,250.22536,182.3,23.36371241830065,18.895553987297106,2.7725801662049863,0.7739082365948069,9.951749095295536
FILA,FILATFASH,Filatex Fashions Ltd,Consumer Discretionary,Apparel & Accessories,250.02218175,0.3,26.541632882165604,0.40826763633842,0.10814014660340308,-21.052631578947373,3.448275862068969
ANY,ANYA,Anya Polytech & Fertilizers Ltd,Materials,Fertilizers & Agro Chemicals,249.6,21.15,30.43902439024392,26.75230382574702,5.8632840028188875,4.187192118226591,1.6826923076922975
PPA,PPARIVAH,Paradeep Parivahan Ltd,Industrials,Logistics,249.32367,164.0,10.315418700868833,26.19770214610886,1.9665851869380024,4.797979797979794,12.59869550291795
PUS,PUSHPA,Pushpa Jewellers Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",249.01153535999998,102.35,11.171446180349943,47.324840764331164,4.283700935145363,-4.79069767441861,-0.4377431906614814
OSIH,OSIAHYPER,Osia Hyper Retail Ltd,Consumer Discretionary,Retail - Department Stores,248.9811723,14.15,12.761720773962072,6.5925525444346835,0.6342822955622357,-15.16786570743405,0.5685856432125094
SHAB,SHANKARA,Shankara Building Products Ltd,Industrials,Building Products - Pipes,248.410095544,105.15,3.2094327589664275,9.295231690254964,0.2862527028624107,-3.876039857390982,2.6454509957048105
SATT,SATTRIX,Sattrix Information Security Ltd,Information Technology,IT Services & Consulting,247.69,382.45,61.15802469135803,16.1741214057508,6.780454421023816,40.24569123579025,4.996568291008919
MADHA,MADHAVBAUG,Vaidya Sane Ayurved Laboratories Ltd,Health Care,Labs & Life Sciences Services,247.17562325,234.0,34.66698783309955,4.122852680895376,4.44560473471223,-10.0,-0.40434134922323417
MASP,MASPTOP50,Mirae Asset S&P 500 Top 50 ETF,ETF,Equity,246.66813256799998,70.32,,,,-0.7620660457239715,-2.0066889632107188
OSI,OSIAJEE,Osiajee Texfab Ltd,Consumer Discretionary,Textiles,245.889,462.0,49.177800000000005,40.11231448054553,16.425450901803604,12.682926829268293,1.460415065334353
UYF,UYFINCORP,U. Y. Fincorp Ltd,Financials,Diversified Financials,245.026967752,12.83,20.90673786279863,3.6191829046104447,0.743271758029485,-4.609665427509288,-0.38819875776398066
TRIJ,ABATEAS,Abate AS Industries Ltd,Health Care,Health Care Equipment & Supplies,244.13240034400002,15.29,219.93909940900883,,1.312680935283364,-11.720554272517328,-1.2911555842479088
ANL,ANLON,Anlon Technology Solutions Ltd,Industrials,Construction & Engineering,243.991877,377.7,37.59505038520805,14.648459541812421,4.148110795647739,-7.381069151544881,-3.166260735803108
BNL,AGRIBIO,Agribio Spirits Ltd,Consumer Staples,Agro Products,243.8069088,228.0,65.89375913513514,6.454989532449406,3.666269305263157,0.0,1.7857142857142858
CPS,CPS,C P S Shapers Ltd,Consumer Discretionary,Retail - Apparel,243.292536,1068.0,1351.6252000000163,1.2448132780082837,14.370498287064384,2.544407105136822,0.0
CNIN,CNINFOTECH,Capitalnumbers Infotech Ltd,Information Technology,IT Services & Consulting,242.92641555,99.25,9.415752540697676,23.00592982299701,1.548386866913124,-5.5661274976213075,-0.2011060834590275
TRADE,TRADEUNO,Game Changers Texfab Ltd,Consumer Discretionary,Apparel & Accessories,242.62655784,138.0,20.11828837810945,80.56112224448898,11.548146494050453,-11.538461538461538,1.769911504424783
AVE,AVEER,Aveer Foods Ltd,Consumer Staples,FMCG - Foods,242.0979452,601.0,61.44617898477176,17.353005945826858,8.664922877594847,-3.064516129032258,0.0
TGFL,TEAMGTY,Team India Guaranty Ltd,Financials,Specialized Finance,242.09557108,258.15,103.01939194893619,5.042918454935621,5.0679416177517265,-5.6814029959810055,-4.1047548291233324
GOYA,GOYALSALT,Goyal Salt Ltd,Materials,Commodity Chemicals,241.653375,137.05,18.237990566037755,27.1099744245524,4.354114864864864,-14.343749999999995,1.518518518518527
PROF,PROFINC,Pro Fin Capital Services Ltd,Financials,Investment Banking & Brokerage,241.185890682,3.93,82.88174937525757,5.859846959323411,3.42301860178825,-12.134831460674157,-3.4398034398034425
VOLE,VOLERCAR,Voler Car Ltd,Industrials,Logistics,240.7001832,213.0,53.488929600000056,22.533800701051558,6.500139972994869,8.673469387755102,-1.3888888888888888
SHEEA,SHEETAL,Sheetal Universal Ltd,Consumer Staples,Agro Products,240.575979,210.0,25.92413566810345,23.67951007910181,5.487590761861313,41.72881355932204,0.0
STELL,STELLANT,Stellant Securities (India) Ltd,Financials,Investment Banking & Brokerage,240.526416,682.1,185.02032000000003,82.53968253968253,108.34523243243245,85.25258011950028,4.99499730624183
MEG,MEGASTAR,Megastar Foods Ltd,Consumer Staples,Packaged Foods & Meats,240.4993415,210.1,63.45629063324574,4.0798751278324765,2.567517257392976,-10.148398409100636,-1.3383423338811902
PARME,PARMESHWAR,Parmeshwar Metal Ltd,Materials,Metals - Copper,240.3042,155.0,21.88562841530033,20.3145235892694,3.39508618253744,27.972258916776745,-1.2738853503184713
ALAK,ALANKIT,Alankit Ltd,Financials,Investment Banking & Brokerage,239.9749185,9.68,12.083329229607246,6.448994171226317,0.7519895916896465,-10.783410138248849,9.378531073446329
MCE,MCEL,Mach Conferences and Events Limited,Industrials,Business Support Services,239.82294,115.0,16.912760225669945,17.896131759954578,2.2010181718061674,19.232763089683772,0.8771929824561403
TRANF,LASTMILE,Last Mile Enterprises Ltd,Industrials,Construction & Engineering,239.432537,6.75,15.507288665803113,6.275529904281909,0.6094757210131093,-34.48275862068965,0.29717682020801744
SURT,SURANAT&P,Surana Telecom and Power Ltd,Industrials,Cables,239.344814769,18.02,10.210956261476111,14.672008012018026,1.4020550335012594,-10.437375745526845,2.2121384004537754
ARHA,ARHAM,Arham Technologies Ltd,Consumer Discretionary,Home Electronics & Appliances,239.3334,144.85,40.08934673366829,22.21808708596951,8.017869346733669,-6.245954692556638,2.4036762106751546
OKP,OKPLA,OK Play India Ltd,Industrials,Industrial Machinery,238.8086967,6.6,-287.7213213252978,-0.5837054748760574,1.5061093384207869,-20.623501199040764,0.3039513677811485
BAG,BAGDIGITAL,B A G Convergence Ltd,Communication Services,TV Channels & Broadcasters,238.7115,119.05,25.367853347502653,64.18826739427014,10.747928860873483,-4.760000000000002,5.82222222222222
AKIK,AKIKO,Akiko Global Services Ltd,Financials,Investment Banking & Brokerage,238.385096,213.6,32.25779377537206,,5.198105015263847,-21.180811808118083,-3.5012423763270837
STA,STARLENT,StarlinePS Enterprises Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",237.85146,6.87,36.20265753424659,22.22222222222221,7.240531506849316,111.38461538461539,4.8854961832061115
DIAMI,DIAMINESQ,Diamines and Chemicals Ltd,Materials,Commodity Chemicals,237.70203705,249.95,86.75256826642344,1.771399017326091,1.47412116,-4.726510386887758,2.881251286272896
PRATH,PRATHAM,Pratham EPC Projects Ltd,Industrials,Construction & Engineering,237.67298145,130.2,17.335738982494536,20.237655915565718,3.1863920290923717,-17.07006369426752,-0.22988505747127308
NPL,NPL,National Peroxide Ltd,Materials,Specialty Chemicals,237.23616,432.9,-105.438293333335,-0.6353778380209998,0.6792342886592035,-13.043478260869565,4.8691860465116195
A2ZI,A2ZINFRA,A2z Infra Engineering Ltd,Industrials,Construction & Engineering,236.88120901,14.12,26.40816153957668,37.80821917808176,8.912009368322051,0.8571428571428515,4.981412639405205
UIVA,UNIVASTU,Univastu India Ltd,Industrials,Construction & Engineering,236.7929466,65.5,22.61632727793693,14.931545921277834,2.756932665036675,-5.755395683453237,-0.4559270516717282
SBKL,SUNDRMBRAK,Sundaram Brake Linings Ltd,Consumer Discretionary,Auto Parts,236.448284625,618.15,45.73467787717644,5.318930041152215,2.379952537745345,-9.494875549048318,2.862134952991086
DUC,DUCOL,Ducol Organics & Colours Ltd,Materials,Commodity Chemicals,236.262391,167.0,51.02859416846653,5.991976187394848,2.6184460933170786,4.407627383557369,15.172413793103448
ILFS,IVC,IL&FS Investment Managers Ltd,Financials,Asset Management,236.15262048000002,7.67,17.97204113242009,5.863322995917093,1.04478441127284,-4.24469413233458,1.9946808510638345
EME,EMERALD,Emerald Finance Ltd,Financials,Consumer Finance,235.979459408,73.0,26.10392250088495,13.497573721537892,2.7429903453213993,-2.2495982860203623,6.850117096018746
DSM,ZAPPFRESH,DSM Fresh Foods Ltd,Consumer Staples,Packaged Foods & Meats,235.79792004,117.95,26.05501878895031,20.77594123048666,4.804358599022006,-19.43306010928962,11.483931947069948
IPS,IPSL,Integrated Personnel Services Ltd,Industrials,Employment Services,235.7323089,273.9,33.34261794908077,14.545828618454827,4.180392071289236,-0.4000000000000083,0.0
EMMF,EMMFORCE,Emmforce Autotech Ltd,Consumer Discretionary,Auto Parts,235.335408,124.4,29.19794143920596,16.12161216121612,2.943164182091046,-11.773049645390067,8.362369337979102
VIPC,VIPCLOTHNG,VIP Clothing Ltd,Consumer Discretionary,Apparel & Accessories,234.967656033,27.52,43.03436923681322,3.3819567035213205,1.2731234072009103,-17.40696278511405,5.561948599923281
AVP,AVPINFRA,AVP Infracon Ltd,Industrials,Construction & Engineering,234.929376,98.15,7.097564229607243,29.656840784875936,1.8533399810665825,-18.547717842323646,4.359383306751737
KARB,KARBON,Karbonsteel Engineering Ltd,Industrials,Construction & Engineering,234.82495430999998,167.0,16.583683213983026,27.18894009216594,3.889762370548285,-1.7647058823529411,0.572116832279427
DCMN,DCMNVL,DCM Nouvelle Ltd,Consumer Discretionary,Textiles,234.72327168299998,128.55,26.34380153568955,2.715883805285528,0.7076585718080133,0.4296875000000089,2.291716400095496
UNIL,UNITEDTEA,United Nilgiri Tea Estates Company Ltd,Consumer Staples,Tea & Coffee,234.71368785,470.0,12.673525261879051,8.720423778693348,1.0643646283783783,4.328523862375139,0.05321979776476849
CRY,CRYOGENIC,Cryogenic OGS Ltd,Energy,Oil & Gas - Equipment & Services,233.9778,161.05,38.16929853181078,23.64513018322082,8.07098309761987,-6.907514450867046,-1.7088800732377072
SEL,SELLWIN,Sellwin Traders Ltd,Industrials,Commodities Trading,233.91807,9.47,83.84160215053792,4.228329809725163,8.53404122582999,-0.42060988433227287,-4.919678714859439
JYST,JAYSREETEA,Jay Shree Tea and Industries Ltd,Consumer Staples,Tea & Coffee,233.878775312,82.21,1.8485518124565297,35.64746985236108,0.55805004846576,-7.10734463276837,1.506358809729595
PRECS,PRECISIO,Precision Electronics Ltd,Information Technology,Communication & Networking,233.69364,172.1,-402.9200689655207,-3.983516483516449,16.422602951510896,-11.743589743589746,1.9851851851851818
COMP,COMPEAU,Competent Automobiles Company Ltd,Consumer Discretionary,Retail - Speciality,233.51727,384.0,10.861268372093077,6.074218474099784,0.639317937907244,-2.5380710659898478,1.0659297275957393
SUPRE,SUPREME,Supreme Holdings & Hospitality (India) Ltd,Real Estate,Real Estate,233.27240470799998,59.85,22.23759816091515,1.87981040615732,0.41066193350468266,-26.120232070114806,-0.8449304174950265
STPM,STARPAPER,Star Paper Mills Ltd,Materials,Paper Products,233.20435735,149.56,5.66717757837181,6.196402623118681,0.3424892531318383,-9.357575757575756,0.100394886553782
OCTL,OILCOUNTUB,Oil Country Tubular Ltd,Energy,Oil & Gas - Equipment & Services,232.34120957,46.0,-7.2925677831136175,-14.951428973673105,1.0039806826117015,-26.972535323067156,2.9313045424032276
ASO,ASIIL,ASI Industries Ltd,Materials,Mining - Diversified,231.76274343000003,25.55,9.106591097445962,7.544205486964394,0.6574270088503107,-3.6576168929110064,-0.6995724834823153
INTN,INTENTECH,Intense Technologies Ltd,Information Technology,IT Services & Consulting,231.23888387600002,101.92,14.160372558236359,12.089579863039068,1.637437217646226,-12.739726027397257,3.03275374039628
SCAG,SCAGRO,SC Agrotech Ltd,Consumer Staples,Agro Products,230.80746,34.87,1214.7761052631568,7.116104868913864,86.12218656716418,32.033320711851566,-1.9955030916245107
LOTS,LOTUSEYE,Lotus Eye Hospital and Institute Ltd,Health Care,Hospitals & Diagnostic Centres,230.50652172,116.37,311.4952996216196,1.2394271836529684,3.8417753620000004,-7.415068820112971,4.989173583543848
AVGL,AVG,AVG Logistics Ltd,Industrials,Logistics,230.48852004,151.83,10.80583778902954,9.552171965965066,0.9345139476159585,-22.92893401015228,-0.8100868883517219
INDG,INDGELA,India Gelatine & Chemicals Ltd,Materials,Commodity Chemicals,230.216058,330.0,13.238416216216216,10.682802469515005,1.3423676851311954,-1.858736059479554,1.6635859519408431
TRAD,TRADWIN,Trade Wings Ltd,Consumer Discretionary,Tour & Travel Services,230.07,782.2,60.38582677165347,,-21.204608294930853,147.80611436717888,1.9950449863085238
SHPL,SHPLPUNE,Sayaji Hotels (Pune) Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",230.0186775,755.35,13.57843432703659,23.083736458404324,2.810933367957962,-8.331310679611649,0.04635761589404275
PCIL,PANCARBON,Panasonic Carbon India Co Ltd,Industrials,Batteries,229.44,474.55,11.014882381180989,12.674170976574382,1.3347294938917975,-2.9053708439897674,-0.7217573221757299
MER,MERCANTILE,Mercantile Ventures Ltd,Real Estate,Real Estate,229.43229975,21.0,14.092893105036858,4.7056103130329205,0.666644292625523,-12.463526469362227,2.4390243902439024
LAKHN,PANAENERG,Panasonic Energy India Co Ltd,Industrials,Batteries,229.275,310.0,19.479609175870852,11.178649444391684,2.1266580094610896,0.32362459546925565,1.406607785410537
NETF,SDL26BEES,NipponINETFNifty SDL Apr 2026 Top 20 Equal Weight,ETF,Debt,229.2046146,135.95,,,,0.16208649524791785,0.16946654877688608
DEST,DESTINY,Destiny Logistics & Infra Ltd,Industrials,Logistics,228.7497925,110.9,88.66271027131778,8.638874937217484,7.341135831193839,-6.016949152542368,3.596450256889312
GLVE,GLOBALVECT,Global Vectra Helicorp Ltd,Industrials,Airlines,228.718,187.74,-351.8738461538897,-3.0183422335728793,10.758137347130708,-2.876357992757373,14.9170594356369
SURAS,SURAJ,Suraj Products Ltd,Materials,Iron & Steel,228.684,207.9,10.661258741258761,15.326902465166103,1.5294542536115565,-16.839999999999996,3.6390827517447715
EARK,EARKART,earKART Ltd,Health Care,Health Care Equipment & Supplies,228.6591195,168.9,33.139002826086916,41.868932038835,11.478871460843372,-2.9310344827586174,1.5939849624060185
GOLD,GOLDTECH,Aion-Tech Solutions Ltd,Information Technology,IT Services & Consulting,228.331961484,45.33,23.06383449333332,12.15320402651609,2.3821800885133024,-10.02381897578405,3.753719386587321
SILG,SILGO,Silgo Retail Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",228.18732499200001,70.81,51.163077352466374,7.926070730406966,3.9039747646193335,2.165162361240809,-0.742921222315673
SVG,SVGLOBAL,S V Global Mill Ltd,Real Estate,Real Estate,228.0262517,128.0,670.6654461764691,0.5208333333333344,3.4978716321521706,-1.5384615384615385,1.5067406819984186
BDH,BDH,BDH Industries Ltd,Health Care,Pharmaceuticals,228.0178665,397.0,24.544442034445623,14.191872899480611,3.3161411649214663,-6.577244381691962,0.23986870344653166
SPCL,SPCL,Shivalic Power Control Ltd,Industrials,Electrical Components & Equipments,227.53213899000002,94.7,18.305079564762643,16.13342851580248,2.01552076348658,8.850574712643681,0.3709591944886153
GGA,GGAUTO,G. G. Automotive Gears Ltd,Consumer Discretionary,Auto Parts,227.52225,242.0,29.319877577319648,19.72045743329094,4.8450223594548545,-10.204081632653061,6.256860592755214
PONS,PONNIERODE,Ponni Sugars (Erode) Ltd,Consumer Staples,Sugar,227.12721147,266.55,11.780457026452298,3.557031502236976,0.4268265489072218,-0.26192703461178246,0.9085746734809897
JGT,JGTL,Jasch Gauging Technologies Ltd,Industrials,Industrial Machinery,226.6,523.85,15.4464894342195,17.631151974040012,2.5457813728794516,-9.42335955736146,4.770000000000005
ASHE,AHLEAST,Asian Hotels (East) Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",226.590384384,132.28,12.940627320616777,7.390368463259198,0.9302885592806995,-3.1270596850970414,0.9462759462759532
GAPR,GAYAPROJ,Gayatri Projects Ltd,Industrials,Construction & Engineering,226.51040885,12.1,1.828318741222052,,-0.14171160283159936,0.0,0.0
OMNI,OMNITEX,Omnitex Industries (India) Ltd,Industrials,Commodities Trading,225.970375,550.0,180.77629999999974,0.8266922390132612,1.2873604227197628,3.189493433395872,2.3255813953488373
ICIT,NEXT50IETF,ICICI Prudential Nifty Next 50 ETF,ETF,Equity,225.64652418000003,71.04,,,,-1.3333333333333246,1.1101622544833492
SUMW,SUMIT,Sumit Woods Ltd,Real Estate,Real Estate,225.393121187,52.17,19.70219590795463,7.895100069013081,1.1924931018834983,-22.157564905998203,4.7800763205463
NSL,NSL,Northern Spirits Ltd,Consumer Staples,FMCG - Foods,224.877312,140.0,9.794308013937343,20.627077531218987,1.8340862246146314,-8.466819221967956,-0.07137758743754055
KMSU,KMSUGAR,K M Sugar Mills Ltd,Consumer Staples,Sugar,224.38841463000003,25.05,6.311910397468356,11.078217513243999,0.6627142403201512,-6.877323420074341,2.7060270602706034
WAR,WARDINMOBI,Wardwizard Innovations & Mobility Ltd,Consumer Discretionary,Two Wheelers,224.10899726999997,7.82,35.18194619623225,6.18656825134756,2.141100575809687,-7.674144037780404,4.966442953020136
VSTL,VSTL,Vibhor Steel Tubes Ltd,Materials,Iron & Steel,223.69994007100001,117.97,18.973701447921954,6.444383711396561,1.189134276371465,-14.172426336849758,0.0
INDRA,BLUEGOD,Bluegod Entertainment Ltd,Communication Services,Movies & TV Serials,223.5236857,4.2,122.14409054644808,,-48.17320812500001,-5.191873589164776,3.44827586206898
REG,REGENCY,Regency Fincorp Ltd,Financials,Specialized Finance,223.52109393,30.59,44.883753801204826,5.776257031839006,1.8345460762475376,-10.002942041776999,0.6581112207963122
INVS,IVZINGOLD,Invesco India Gold Exchange Traded Fund,ETF,Gold,223.24679869000002,13066.65,,,,11.395615497082245,-6.84179006580495
SHRY,SHREYANIND,Shreyans Industries Ltd,Materials,Paper Products,223.14206155,166.75,4.410793863411748,12.500926635202235,0.5232794633351313,-5.1964295866734815,3.308345207855773
MNF,MNFL,Mother Nutri Foods Ltd,Consumer Staples,FMCG - Foods,223.123356,178.0,34.485835548686346,36.62609680158495,8.964377501004417,15.584415584415584,0.0
BIM,BIMETAL,Bimetal Bearings Ltd,Industrials,Industrial Machinery,222.921,567.25,19.81520000000001,5.060614920941946,0.9884755232351896,-4.687893808283622,-2.6681537405627926
COUN,CCHHL,Country Club Hospitality & Holidays Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",222.80243380500002,13.82,50.868135571917804,1.3955266679411205,0.705026371131574,-10.434219053791312,1.3939838591342588
DAIC,DAICHI,Dai Ichi Karkaria Ltd,Materials,Specialty Chemicals,222.64272251999998,293.0,24.68322866075389,4.88994904044237,1.1832627684948978,19.591836734693878,-1.941097724230258
RUD,RUDRA,Rudra Global Infra Products Ltd,Materials,Iron & Steel,222.562610504,22.27,19.557347144464124,9.554995801847111,1.7839260219942292,-22.80762564991335,0.4057709648331824
RAIN,RAINBOWF,Rainbow Foundations Ltd,Real Estate,Real Estate,222.3378099,46.7,27.722918940149665,10.524243816022555,2.771946264804886,-3.512396694214867,4.21780852488284
INFL,INFLAME,Inflame Appliances Ltd,Consumer Discretionary,Housewares,222.070695,311.2,71.17650480769255,6.057664304436442,3.963424861681242,-1.5189873417721556,4.9755439365828975
BHARR,BHARATROHAN,BharatRohan Airborne Innovations Ltd,Industrials,Agricultural & Farm Machinery,221.3447522,105.55,23.723982015005355,35.87771582388003,5.9119859027777775,-16.56126482213439,-4.995499549954994
FROG,FROG,Frog Innovations Ltd,Information Technology,Electronic Equipments,220.404431,142.0,9.358999193205948,16.06850436681222,1.3780444604226585,-12.883435582822086,0.21171489061398122
VEG,WARDWIZFBL,Wardwizard Foods and Beverages Ltd,Consumer Staples,Packaged Foods & Meats,220.36898,8.18,-16.085327007299274,-15.744411883008668,2.7463731306081747,-19.545903257650547,-4.550758459743297
DRC,DRCSYSTEMS,DRC Systems India Ltd,Communication Services,Advertising,220.15627224000002,15.28,14.599222297082227,26.82796655399396,3.4085194649326525,-12.635791881074896,0.0
JEY,JEYYAM,Jeyyam Global Foods Ltd,Consumer Staples,FMCG - Foods,218.96004516,49.5,9.916668711956493,17.83882044031514,1.3085522330723718,-20.989624900239424,7.375271149674617
SANJ,SANJIVIN,Sanjivani Paranteral Ltd,Health Care,Pharmaceuticals,218.8448045,185.0,26.98456282367451,23.933894053415937,5.488959229997492,-16.270649468205473,3.8450743755262384
METH,METHODHUB,Methodhub Software Ltd,Information Technology,Software Services,218.6994516,125.0,19.000821164205007,41.612436731742655,4.998844607999999,-26.470588235294116,7.758620689655173
AFI,AFIL,Akme Fintrade India Ltd,Financials,Consumer Finance,218.06922956,5.11,6.5604461359807456,10.980262614584193,0.5705482053321472,-25.618631732168847,0.0
VIJ,VIJSOLX,Vijay Solvex Ltd,Consumer Staples,Agro Products,218.03802293,681.15,11.830603523060207,5.548697877465012,0.6381538412210611,-4.063380281690144,0.007341065922765309
KAYC,KAYCEEI,Kaycee Industries Ltd,Industrials,Electrical Components & Equipments,217.8766425,678.1,37.82580598958332,21.589205397301352,7.37814569928886,-24.188475794675945,-1.2307916393561915
PSR,PSRAJ,P S Raj Steels Ltd,Materials,Metals - Diversified,217.8572746,299.5,29.36081867924544,15.549036043587513,3.3547470680628275,-2.1241830065359477,3.633217993079585
LANDM,LANDMARC,Landmarc Leisure Corporation Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",217.56,2.33,870.24,0.9846396218983852,8.525078369905955,14.778325123152724,4.954954954954949
IND,INDOUS,Indo Us Bio-Tech Ltd,Consumer Staples,Agro Products,217.483992,111.98,13.375399261992603,23.01974941601192,2.7697910341314316,-9.210312956056429,0.755803491092319
SATK,SATKARTAR,Sat Kartar Shopping Ltd,Consumer Staples,FMCG - Personal Products,217.04311565999998,141.1,22.124680495412886,32.200886262924605,4.214429430291262,-7.201578428148647,2.3576351106274935
INWI,INDOWIND,Indowind Energy Ltd,Utilities,Renewable Energy,216.38691648000002,14.02,171.73564800000077,0.4869753420422024,0.7738606554609828,-0.9887005649717554,4.315476190476192
BCC,BCCFUBA,B C C Fuba India Ltd,Information Technology,Electronic Equipments,216.25445625,148.3,57.82204712566843,17.546328876378144,9.337411755181348,-17.15083798882681,4.991150442477884
ASHWI,ASHWINI,Ashwini Container Movers Ltd,Industrials,Logistics,216.075,144.1,18.871179039301317,75.75256367846507,10.36828214971209,6.740740740740737,0.03471017007982155
SHTE,SHIVATEX,Shiva Texyarn Ltd,Consumer Discretionary,Textiles,215.53102905100002,162.22,17.85675468525272,9.32586440023178,1.5886417708483818,-10.09753934825981,-2.4357971973296513
LUD,LUDLOWJUT,Ludlow Jute & Specialities Ltd,Consumer Discretionary,Textiles,215.4624,209.9,-20.365066162570777,-6.3558812928031125,1.2842725159444481,-24.22382671480144,4.950000000000003
TRANC,TRANSCHEM,Transchem Ltd,Health Care,Pharmaceuticals,214.812,172.0,41.23071017274471,6.72388204168549,2.7081694402420577,3.9149347510874755,-1.9943019943019944
SRIO,EMERGENT,Emergent Industrial Solutions Ltd,Industrials,Commodities Trading,214.743,488.0,56.96100795755925,14.564419548000886,7.732913215700396,-11.272727272727273,3.8297872340425534
KATA,KATARIA,Kataria Industries Ltd,Industrials,Construction & Engineering,214.66640298,100.0,19.58635063686125,14.194133264262168,1.9674310602144625,-5.749293119698392,0.30090270812437026
AUTOI,AUTOINT,Autoriders International Ltd,Consumer Discretionary,Tour & Travel Services,214.5763818,642.8,25.60577348448688,20.453990724920672,4.33225079345851,21.051144391070924,4.274474815475693
URAV,URAVIDEF,Uravi Defence and Technology Ltd,Industrials,Electrical Components & Equipments,214.49952,197.18,87.90963934426222,8.661899897854962,8.405153605015675,4.427497087172976,4.427497087172976
PHO,PHOENIXTN,HBG Hotels Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",214.426267,110.0,3.8222150980392153,160.1418844538672,0.9709135929363822,-14.860681114551076,5.2631578947368425
ZEEE,ZEELEARN,Zee Learn Ltd,Consumer Discretionary,Education Services,214.225613275,6.71,16.81519727433279,6.727215123033064,1.0924304603518618,-16.020025031289116,2.4427480916030557
WORP,WORTHPERI,Worth Peripherals Ltd,Materials,Packaging,213.851327,138.12,13.859450874918982,8.506532884944047,1.132087490735839,-4.652768189976535,1.7308683803491156
IWP,IWP,Indian Wood Products Co Ltd,Materials,Wood Products,213.3490212,34.0,40.33062782608701,1.4800100719021887,0.5932953870967742,-10.290237467018468,1.9490254872563675
PRIT,PRITIKAUTO,Pritika Auto Industries Ltd,Consumer Discretionary,Auto Parts,213.302726427,13.15,12.606544115070895,7.0341731105013885,0.8310711697459676,0.0,2.654176424668227
KES,KESARPE,Kesar Petroproducts Ltd,Materials,Commodity Chemicals,213.16433985,21.64,21.380575712136384,7.431148213021289,1.48154253440367,-9.626556016597512,-1.859410430839003
INFII,INFINITY,Infinity Infoway Ltd,Information Technology,Software Services,212.694265,401.0,50.76235441527448,47.31789949181252,16.773995662460568,6.933333333333334,2.8073323932829095
SAPP,SAPPL,Shree Ajit Pulp and Paper Ltd,Materials,Paper Products,212.5956863,233.5,22.544611484623687,3.968270667199672,0.8572061058021857,2.7276726792784816,-2.301255230125523
COMMI,COMMITTED,Committed Cargo Care Ltd,Industrials,Logistics,212.220291,189.65,27.24265609756093,11.606943306265384,2.7806641902515716,-7.959233195826258,3.436051268066546
PILI,PILITA,Pil Italica Lifestyle Ltd,Consumer Discretionary,Home Furnishing,212.205,9.19,40.497137404580045,6.822916666666685,2.6719340216570133,-10.949612403100783,1.7718715393134015
CUD,CUDML,CASHurDRIVE Marketing Ltd,Communication Services,Advertising,210.86731,121.0,11.920141888072376,44.463993967575654,3.76683297606288,-13.571428571428571,1.2552301255230125
SSO,OXYGENTAPH,Oxygenta Pharmaceutical Ltd,Health Care,Pharmaceuticals,210.80595,58.0,-21.777474173553703,,-8.422131442269276,3.4052415760385033,1.7543859649122806
ARCL,ARCL,ARCL Organics Ltd,Materials,Specialty Chemicals,210.56,250.7,17.090909090909093,17.23679608254634,2.7186571981923815,-35.07462686567164,-4.749240121580548
SHIVH,SHIVASHRIT,Shivashrit Foods Ltd,Consumer Staples,FMCG - Foods,210.367535,114.2,17.457886721991688,42.184491510589915,6.0817442902573,-17.723342939481274,-0.8250108554059946
GRAVI,GRAVISSHO,Graviss Hospitality Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",210.35857970499998,29.71,22.426287815031976,4.994675186368478,1.0927718426233766,-15.907161052929515,-0.4022795843110877
